Time,Monday,,,,Tuesday,,,,Wednesday,,,,Thursday,,,,Friday,,,,Saturday,,,,Sunday,,,,Time,Monday,,,,Tuesday,,,,Wednesday,,,,Thursday,,,,Friday,,,,Saturday,,,,Sunday,,,
04:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,04:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
05:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,05:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
05:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,05:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
06:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,06:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
06:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,06:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
07:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,07:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
07:30,Travel,,0,,Travel,,0,,Travel,,0,,Travel,,0,,Travel,,0,,Home ,0,0,,Home ,0,0,,07:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
08:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,08:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Travel,,0,,Travel,,0,,Home ,0,0,,Home ,0,0,
08:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,08:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Shopping,4,7.4,,Other,5,10.4,,Home ,0,0,,Home ,0,0,
09:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,09:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Shopping,4,7.4,,Other,5,10.4,,Home ,0,0,,Home ,0,0,
09:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,09:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Shopping,4,7.4,,Other,5,10.4,,Home ,0,0,,Home ,0,0,
10:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,10:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Shopping,4,7.4,,Other,5,10.4,,Travel,,0,,Home ,0,0,
10:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,10:30,Travel,,0,,Travel,,0,,Travel,,0,,Travel,,7.4,,Travel,,10.4,,Shopping,4,7.4,,Home ,0,0,
11:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,11:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Shopping,4,7.4,,Home ,0,0,
11:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,11:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Shopping,4,7.4,,Home ,0,0,
12:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,12:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Shopping,4,7.4,,Home ,0,0,
12:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,12:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Travel,,7.4,,Home ,0,0,
13:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Home ,0,0,,13:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Travel,,0,
13:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Travel,,0,,13:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Shopping,4,7.4,
14:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Day Trip,3,13.2,,14:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Shopping,4,7.4,
14:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Day Trip,3,13.2,,14:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Shopping,4,7.4,
15:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Day Trip,3,13.2,,15:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Shopping,4,7.4,
15:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Home ,0,0,,Day Trip,3,13.2,,15:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Travel,,7.4,
16:00,Travel,,11.8,,Travel,,11.8,,Travel,,11.8,,Travel,,11.8,,Travel,,11.8,,Home ,0,0,,Day Trip,3,13.2,,16:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Home ,0,14.8,
16:30,Home ,0,23.6,,Home ,0,23.6,,Other,5,22.2,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Day Trip,3,13.2,,16:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Home ,0,14.8,
17:00,Home ,0,23.6,,Home ,0,23.6,,Other,5,22.2,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Day Trip,3,13.2,,17:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Home ,0,14.8,
17:30,Home ,0,23.6,,Home ,0,23.6,,Other,5,22.2,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Day Trip,3,13.2,,17:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Home ,0,14.8,
18:00,Home ,0,23.6,,Travel,,23.6,,Other,5,22.2,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Travel,,13.2,,18:00,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Home ,0,14.8,
18:30,Home ,0,23.6,,Other,5,34,,Travel,,22.2,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,18:30,Work,1,11.8,,Work,1,11.8,,Work,1,11.8,,Work,1,19.2,,Work,1,22.2,,Home ,0,14.8,,Travel,,14.8,
19:00,Home ,0,23.6,,Other,5,34,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,19:00,Travel,,11.8,,Travel,,11.8,,Travel,,11.8,,Travel,,19.2,,Travel,,22.2,,Home ,0,14.8,,Other,5,25.2,
19:30,Home ,0,23.6,,Other,5,34,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,19:30,Home ,0,23.6,,Shopping,4,19.2,,Home ,0,23.6,,Home ,0,31,,Home ,0,34,,Home ,0,14.8,,Other,5,25.2,
20:00,Home ,0,23.6,,Other,5,34,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,20:00,Home ,0,23.6,,Shopping,4,19.2,,Home ,0,23.6,,Home ,0,31,,Home ,0,34,,Home ,0,14.8,,Other,5,25.2,
20:30,Home ,0,23.6,,Travel,,34,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,20:30,Home ,0,23.6,,Shopping,4,19.2,,Home ,0,23.6,,Home ,0,31,,Home ,0,34,,Home ,0,14.8,,Other,5,25.2,
21:00,Home ,0,23.6,,Home ,0,44.4,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,21:00,Home ,0,23.6,,Shopping,4,19.2,,Home ,0,23.6,,Home ,0,31,,Home ,0,34,,Home ,0,14.8,,Travel,,25.2,
21:30,Home ,0,23.6,,Home ,0,44.4,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,21:30,Home ,0,23.6,,Travel,,19.2,,Home ,0,23.6,,Home ,0,31,,Home ,0,34,,Home ,0,14.8,,Home ,0,35.6,
22:00,Home ,0,23.6,,Home ,0,44.4,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,22:00,Home ,0,23.6,,Home ,0,26.6,,Home ,0,23.6,,Home ,0,31,,Home ,0,34,,Home ,0,14.8,,Home ,0,35.6,
22:30,Home ,0,23.6,,Home ,0,44.4,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,22:30,Home ,0,23.6,,Home ,0,26.6,,Home ,0,23.6,,Home ,0,31,,Home ,0,34,,Home ,0,14.8,,Home ,0,35.6,
23:00,Home ,0,23.6,,Home ,0,44.4,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,23:00,Home ,0,23.6,,Home ,0,26.6,,Home ,0,23.6,,Home ,0,31,,Home ,0,34,,Home ,0,14.8,,Home ,0,35.6,
23:30,Home ,0,23.6,,Home ,0,44.4,,Home ,0,32.6,,Home ,0,23.6,,Home ,0,23.6,,Home ,0,0,,Home ,0,26.4,,23:30,Home ,0,23.6,,Home ,0,26.6,,Home ,0,23.6,,Home ,0,31,,Home ,0,34,,Home ,0,14.8,,Home ,0,35.6,
