Time,Monday,,,,Tuesday,,,,Wednesday,,,,Thursday,,,,Friday,,,,Saturday,,,,Sunday,,,,Time,Monday,,,,Tuesday,,,,Wednesday,,,,Thursday,,,,Friday,,,,Saturday,,,,Sunday,,,
04:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,04:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
05:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,05:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
05:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,05:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
06:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,06:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
06:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,06:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
07:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,07:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
07:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,07:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
08:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,08:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
08:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,08:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
09:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,09:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
09:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Travel,,0,,09:30,Home ,0,0,,Home ,0,0,,Travel,,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
10:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Other,5,10.4,,10:00,Travel,,0,,Home ,0,0,,Shopping,4,7.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
10:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Other,5,10.4,,10:30,Shopping,4,7.4,,Home ,0,0,,Shopping,4,7.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
11:00,Home ,0,0,,Home ,0,0,,Travel,,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Other,5,10.4,,11:00,Shopping,4,7.4,,Home ,0,0,,Shopping,4,7.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
11:30,Home ,0,0,,Home ,0,0,,Day Trip,3,13.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Other,5,10.4,,11:30,Shopping,4,7.4,,Home ,0,0,,Shopping,4,7.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
12:00,Home ,0,0,,Home ,0,0,,Day Trip,3,13.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Travel,,10.4,,12:00,Shopping,4,7.4,,Home ,0,0,,Travel,,7.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
12:30,Travel,,0,,Home ,0,0,,Day Trip,3,13.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,12:30,Travel,,7.4,,Home ,0,0,,Home ,0,14.8,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
13:00,Other,5,10.4,,Home ,0,0,,Day Trip,3,13.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,13:00,Home ,0,14.8,,Home ,0,0,,Home ,0,14.8,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
13:30,Other,5,10.4,,Home ,0,0,,Day Trip,3,13.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,13:30,Home ,0,14.8,,Home ,0,0,,Travel,,14.8,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Travel,,0,
14:00,Other,5,10.4,,Home ,0,0,,Day Trip,3,13.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,14:00,Home ,0,14.8,,Home ,0,0,,Other,5,25.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Shopping,4,7.4,
14:30,Other,5,10.4,,Home ,0,0,,Day Trip,3,13.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,14:30,Home ,0,14.8,,Home ,0,0,,Other,5,25.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Shopping,4,7.4,
15:00,Travel,,10.4,,Home ,0,0,,Day Trip,3,13.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,15:00,Home ,0,14.8,,Home ,0,0,,Other,5,25.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Shopping,4,7.4,
15:30,Home ,0,20.8,,Home ,0,0,,Travel ,,13.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,15:30,Home ,0,14.8,,Home ,0,0,,Other,5,25.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Shopping,4,7.4,
16:00,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,16:00,Home ,0,14.8,,Home ,0,0,,Travel,,25.2,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Travel,,7.4,
16:30,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,16:30,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
17:00,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,17:00,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Travel,,0,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
17:30,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,20.8,,17:30,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Other,5,10.4,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
18:00,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Travel,,20.8,,18:00,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Other,5,10.4,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
18:30,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,34,,18:30,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Other,5,10.4,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
19:00,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,34,,19:00,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Other,5,10.4,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
19:30,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,34,,19:30,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Travel,,10.4,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
20:00,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,34,,20:00,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Home ,0,20.8,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
20:30,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,34,,20:30,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Home ,0,20.8,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
21:00,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,34,,21:00,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Home ,0,20.8,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
21:30,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,34,,21:30,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Home ,0,20.8,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
22:00,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,34,,22:00,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Home ,0,20.8,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
22:30,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Travel ,,34,,22:30,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Home ,0,20.8,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
23:00,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,47.2,,23:00,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Home ,0,20.8,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
23:30,Home ,0,20.8,,Home ,0,0,,Home ,0,26.4,,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,47.2,,23:30,Home ,0,14.8,,Home ,0,0,,Home ,0,35.6,,Home ,0,20.8,,Home ,0,0,,Home ,0,0,,Home ,0,14.8,
